bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20220915516,강진 옥정마을 안길(담장) 보수공사 수의(소액) 견적 제출,58036000,3,52760000,87.745,51197960
20220915517,포항 청하향교 환경정비 공사,82690000,3,75172727,0,72302000
20220915520,신암면 기초생활거점육성사업 전기공사,215821000,2,196201000,87.745,193042876
20220915547,외교타운 노후 수변전설비 교체공사,679720000,2,614492779,0,601196071
20220915558,이리모현초 식생활관 증축 기계설비공사,223697000,3,203360909,87.745,198023600
20220915565,대야도항 어촌뉴딜 300사업 어민어울림터 신축공사(통신),47655000,3,43322728,87.745,41908710
20220915576,병영체험관 실외정원 조성공사,328799000,3,298908182,87.745,287552600
20220915582,동서울우편집중국 저녹스버너(3대) 교체공사,58624000,2,54382727,87.745,51416000
20220915584,번영로 105번길(속초의료원~속초시립테니스장) 일원 외 1개소 도로포장공사,23572000,3,21429090,87.745,20824000
20220915595,[입찰대행]2022년어린이집기능보강(개보수)사업,29700000,3,27000000,87.745,26160150
20220915597,2022년 만안구 도로 긴급복구공사,132911000,3,120828182,87.745,117477199
20220915599,여수 통제이공수군대첩비 보호각 단청 보수공사,174440000,3,158581818,87.745,151661000
20220915620,2022년관내저수지주변초목제거공사,200000000,3,181818182,87.745,178406819
20220915621,벤처타운(다산관) 옥상 방수공사,41942530,3,38129573,87.745,37246900
20220915627,연초중 다목적강당 바닥교체 및 기타공사 수의계약 안내 공고,112409000,3,102190000,87.745,98505550
20220915636,역마리나 요트계류장 전기공사,100991000,3,91810000,87.745,88968500
20220915650,구성면 기초생활거점조성사업 전기공사,556512000,2,505920000,86.745,485955560
20220915652,대야도항 어촌뉴딜 300사업 어민어울림터 신축공사(전기),133519000,3,121380909,87.745,117753740
20220915671,청지관 철거공사,71611240,3,65101127,87.745,63093537
20220915684,"천내리 도시재생 뉴딜사업 소통ㆍ봄꿈 건립공사(건축,토목,조경,기계)",2385435800,3,2168578000,86.745,2084829822
20220915686,펫빌리지 건립공사(전기),569085000,3,517350000,87.745,505763270
20220915689,경북대학교 치과대학 집진장치 설치공사,141471000,2,128610000,87.745,123429270
20220915690,2022년 3호선 궤도시설 보수보강공사에 따른 신호설비공사,105700900,3,105700900,87.745,
20220915691,2022년 경기도 화성시 국화도 석재조합식어초 제작 및 시설,146404000,3,137006364,0,128966661
20220915698,국립청주박물관 어린이 놀이시설 조성공사,530673000,2,511040000,0,481015661
20220915699,"2022년 장안,팔달 가로등 지중선로 유지관리공사(단가계약)",37000000,3,72727273,87.745,32061388
20220915700,"생연2동, 중앙동 도시쟁생뉴딜 집수리 지원사업 공사",153780000,3,139800000,87.745,135624382
20220915703,선인구획정리지구~중앙병원간 도시계획도로 개설공사(1구간) 슬레이트 해체공사,43600000,3,39636364,87.745,38463370
20220915715,무심천 산책로 보안등 설치사업(용평교~장평교),129390000,3,117627273,87.745,114098540
20220915716,천내리 도시재생 뉴딜사업 소통ㆍ봄꿈 건립공사(소방),281300000,3,255727273,87.745,249401601
20220915718,거제공업고 다목적강당 보수공사 수의계약 안내 공고,134101000,3,121910000,87.745,116572620
20220915726,광주실감콘텐츠큐브 인테리어공사(전기),92840000,3,84400000,87.745,81532028
20220915728,2022년 교통관리시스템 노후 무인통신중계소 교체 공사,73897000,3,67179091,87.745,64345733
20220915737,2022년 만안구 보도 긴급복구공사,79833000,3,72575455,87.745,70608770
20220915739,"2022년 권선,영통 가로등 지중선로 유지관리공사(단가계약)",37000000,3,72727273,87.745,32538570
20220915752,호남선 익산 신객차검수고 LED 신설공사,60776100,2,55251000,87.745,
20220915754,어비2리기타사업(주택신축),250000000,3,227272727,87.745,219377856
20220915757,천내리 도시재생 뉴딜사업 소통ㆍ봄꿈 건립공사(전기),363550000,3,330500000,87.745,321338390
20220915760,수통교 외 9개교 보수공사,490500000,3,445909091,87.745,435176000
20220915764,인천산곡고등학교 지능형과학실 및 테라스 환경개선공사,97339000,3,88490000,87.745,84685200
20220915769,수전선로 맨홀 청소 및 점검 공사,30520000,3,27745455,87.745,26789600
20220915775,신풍1리 노인보호구역 개선사업(주력분야 포자공사),42200000,3,38363637,87.745,36966071
20220915786,천내리 도시재생 뉴딜사업 소통ㆍ봄꿈 건립공사(통신),147730000,3,134300000,87.745,129739240
20220915789,우체국금융개발원(보험회관) 저녹스버너(3대) 교체공사,50840000,2,47161818,87.745,44580700
20220915790,효자 복지회관 노인보호구역 개선사업(주력분야 포장공사),32800000,3,29818182,87.745,28866222
20220915806,청주성신학교 주차장 확장 공사,68160000,3,61963637,87.745,59873797
20220915813,한경대학교 공동실험실습관 외 5개동 천장교체공사,131340000,2,119400000,87.745,115502890
20220915817,고양시 향동다함께돌봄센터 리모델링 공사,44500000,3,40454545,87.745,38826900
20220915818,성연유치원 내부 환경개선(인테리어) 공사 수의계약 견적 공고,96800000,3,88000000,87.745,84066129
20220915843,"소하, 학온동 지역 수해복구 도로공사(단가계약)",9631000,3,72727272,87.745,8436693
20220915850,2022년 5~8호선 궤도시설 유지보수공사,705976670,3,705976670,87.745,621937200
20220915851,재난관리자원 개별비축창고 리모델링 공사(건축),27423000,3,24930000,87.745,24091500
20220915856,양념채소연구소 생강시험연구 하우스 보수공사,102137000,3,92851819,87.745,90714600
20220915867,2022년 도시 바람길숲 조성사업(4공구),2445300000,3,2223000000,86.745,2120714600
20220915869,부산센텀여고(학교법인 안당학원) 지하주차장 증축 소방공사 입찰공고,241388000,3,219443639,87.745,210429328
20220915875,위임국도87호선 하반기 도로변 풀깎기 사업,53053000,3,48230000,87.745,46706000
20220915882,경주공업고등학교 체육관 지붕개체 및 기타공사,1865479000,3,1695890000,86.745,1621310450
20220915884,국립청소년해양센터 고객주차장 바닥재 개선,37202000,2,33820000,87.745,32490000
20220915885,(가칭)당진학생수영장 증축 소방공사,864432000,3,785847270,87.745,773378550
20220915886,대구동산병원 코로나19 기억의 공간 조성 공사(전기설비),55220000,3,50200000,87.745,48164898
20220915892,2022년 임도관리공사,65360000,3,59418181,87.745,57860000
20220915897,전라남도경찰청 무인교통단속장비 검지부(루프) 수리공사,32000000,2,29090909,87.745,28057510
20220915899,대구교대 제2상록교육관 건립 1차(예술관 4층 증축) 전기공사,168190000,2,152900000,87.745,149365740
20220915911,점촌북초등학교 옆 도시계획도로(소로3-188호선) 개설공사,126200000,3,114727273,87.745,111534000
20220915917,세광중 운동장마사토 교체공사(주력분야:토공사),313150000,3,284681818,87.745,279467950
20220915920,한국미래농업고등학교 생활관 증축 정보통신공사,95271000,3,86610000,87.745,83484358
20220915922,오가면 기초생활거점조성사업 전기공사,337942000,2,307220000,86.745,295669026
20220915925,장기고 교실증축 전기공사,167871000,3,152610000,87.745,146510805
20220915929,강구 오포우회도로(1구간) 개설공사 입찰 공고,568100000,3,516454546,87.745,504894200
20220915931,대구교대 제2상록교육관 건립 1차(예술관 4층 증축) 통신공사,127600000,2,116000000,87.745,113665572
20220915932,펫빌리지 건립공사(통신),187308000,3,170280000,87.745,168970269
20220915938,장기고 교실증축 통신공사,67771000,3,61610000,87.745,59092755
20220915939,모아엘가 내 국공립어린이집 리모델링 공사,84707000,3,77006364,87.745,75012283
20220915945,장기고 교실증축 소방설비공사,25511000,3,23191818,87.745,22531730
20220916019,동구마케팅고등학교 성암관 교실 바닥 환경개선 공사,107161840,2,97419855,87.745,94591170
20220916027,용곡3공원 시설물 정비공사,38773000,3,35248182,87.745,34014500
20220916030,행주산성 충의정 시설 개보수공사,90080000,3,81890909,87.745,90080000
20220916032,제주특별자치도교육청 전산센터 천장재 마감공사 수의계약 견적서 제출 안내공고,30458000,3,27689091,87.745,26543000
20220916044,화도읍 차산리 828번지 일원 배수관로 신설공사,50340000,3,45763636,87.745,44226000
20220916046,대구교대 제2상록교육관 건립 1차(예술관 4층 증축) 소방공사,84000000,2,76363637,87.745,74467110
20220916047,2022 정주환경개선 덕산면 광덕사 재해위험지역 정비사업,85570000,3,77790909,87.745,76319900
20220916055,이령 1지구 과실전문생산단지 기반조성사업 토목공사,1628672700,2,1480611545,86.745,1431822000
20220916068,"제3 해양기상기지 신축공사 건축분야(건축, 토목, 기계)",2213905000,2,1940278182,0,1936164640
20220916069,2022 대술 시산소류지 준설 및 제당사면 정비사업,74470000,3,67700000,87.745,65751400
20220916072,국립국악원 풍류사랑방 내 수장고 설치공사(기계),60643000,2,56888182,0,53207480
20220916077,2022년 내포문화숲길 정비사업,55913000,3,50830000,87.745,49260000
20220916085,전라남도교육청 행정자료실 실내건축공사,43846000,3,39860000,87.745,38675150
20220916087,광화문우체국 등 2국 저녹스버너(3대) 교체공사,65830000,2,61069091,87.745,58165000
20220916089,이령 2지구 과실전문생산단지 기반조성사업 토목공사,820929000,2,746299090,87.745,724187300
20220916090,2022년 산림재해예방사업(청기 무진),32517000,3,29560909,87.745,29000000
20220916091,2022년 주왕산국립공원 훼손지 복원공사,87170000,2,79245455,87.745,75943300
20220916097,2022 산업단지 내 가로수 전지작업,60000000,3,54545455,87.745,52904000
20220916100,2022년 농산물 산지유통시설 설치 지원사업(입찰대행),185999000,3,169090000,87.745,
20220916102,고순도 가스 공급 설비 공사(경기도보건환경연구원 북부지원),18153300,3,16503000,87.745,16019501
20220916108,농기계 보관창고 신축 건축공사,675424000,3,614021819,87.745,602255000
20220916111,울산 백양사 태화문화체험관 신축 건축공사,7985913382,3,7259921256,86.745,6879505430
20220916113,2022년 산림재해예방사업(청기 토곡지구),46945000,3,42677273,87.745,41149000
20220916114,양촌사거리~대주아파트간(중로2-32호선) 도로확포장 전기공사,259974000,3,236340000,87.745,232432832
20220916117,2022년 하반기 울진군 하수도 준설공사,99370000,3,90336364,87.745,86189500
20220916118,주요대로변 가로녹지 유지관리공사,150000000,3,136363637,87.745,131982000
20220916120,2022년 7호선 레일 수동연마 공사,58498000,3,53180000,87.745,52833000
20220916127,해안로건어물상가시장 아케이드 보수,64308000,3,58461818,87.745,56788696
20220916132,큰별어린이집 그린리모델링 공사,251028220,3,228207473,87.745,220059420
20220916134,2022년 견우천 지류(6-2) 복개구조물 보수공사,102785000,3,93440909,87.745,90091000
20220916139,유토피아 갤러리 개축공사(건축 및 기계)(타절준공 후 잔여공사분),299277000,3,272070000,87.745,264540764
20220916143,농기계 보관창고 신축 전기공사,42845000,3,38950000,87.745,37854490
20220916144,(가칭)당진학생수영장 증축 정보통신공사,176123000,3,160111820,87.745,154136765
20220916153,서울관악우체국 저녹스버너(3대) 교체공사,52130000,2,48365455,87.745,45407730
20220916158,2022년 부전천 지류(1-1) 복개구조물 보수공사,97750000,3,88863637,87.745,86707000
20220916161,2022년 산림재해예방사업(청기 사리),77906000,3,70823637,87.745,76347000
20220916169,예천읍행정복지센터 옥상 방수공사,65350000,3,59409091,87.745,57194600
20220916179,"맹리지구 급경사지 붕괴위험지역 정비사업(총괄분, 1차분)",767200000,3,697454545,87.745,681991000
20220916186,위임국도 교량 용포교 보수보강공사,108070000,3,98245455,87.745,94932980
20220916192,부산센텀여고(학교법인 안당학원) 지하주차장 증축 전기공사 소액수의,102631000,3,93300909,87.745,90072752
20220916195,(공사비)영종도 동물검역계류장 바닥 포장 공사,76767000,2,71940000,0,67186090
20220916196,연천역 급수탑(상자형) 정비공사,199030000,3,180936364,87.745,176225000
20220916197,서귀포시 남원읍(태흥2리) F-347 농업용수 관로 정비공사,122034000,3,110940722,87.745,106082799
20220916204,도봉차량기지 검사고 및 주공장 누수 보완공사,64126700,3,58297000,87.745,55884000
20220916206,대도시형 로컬푸드 직매장 조성공사(인테리어 등),211520000,3,192290909,87.745,186237000
20220916209,미호천 선정지구 지방하천정비사업,11874963000,3,11472035455,0,9631928080
20220916212,위임국도 교량 잠두1교 보수보강공사,57070000,3,51881818,87.745,50355090
20220916213,"교육장 사무실조성공사(금속, 도장 등)",65742000,2,62173637,0,58048620
20220916217,대동고등학교 소오관 외 2동 천장개체공사,86658000,3,78780000,87.745,75626400
20220916228,고구마무병묘 순화증식용 온실 보완공사,53300000,3,48454546,87.745,46265000
20220916230,2022년 경기북부 지방도 터널 방재(통신)시설 상시보수공사(단가계약),100000000,3,90909091,87.745,87646463
20220916236,비법정도로 유지관리공사(연간단가) 하반기,50000000,3,45454546,87.745,49999990
20220916237,화현6리 공장밀집지역 상수도 설치공사,58523000,3,53202728,87.745,51313000
20220916247,화매보건진료소 그린리모델링공사(입찰대행),220576000,3,200523637,87.745,193436000
20220916248,영인면 성내리 외 1개소 상수도 배수지관 매설공사,239037000,3,217306364,87.745,210812500
20220916268,삼천포유치원 신축 소방공사,619804000,3,574611819,0,550626500
20220916279,2022년 화천군 슬레이트처리 지원사업(사내면)-2차,29962000,3,27238182,87.745,26101920
20220916283,서울연극센터 인테리어 공사,181860000,3,165327273,87.745,160791630
20220916291,구리 동구릉 방화선 정비사업,81556000,2,76430909,0,71172591
20220916293,암태면 권역단위 거점개발사업(중심가로 색채정비),181949000,3,165408182,87.745,158768430
20220916296,2022년 화천군 슬레이트처리 지원사업(상서면)-2차,37145000,3,33768182,87.745,32488095
20220916299,신광초등학교내 조경시설 보수공사,88854000,3,80776363,87.745,78627980
20220916302,묵호역사거리 교차로 개선 신호등 설치공사,103510000,3,94100000,87.745,91990800
20220916307,범천4동 1104번지 일원 도로개설공사,235170000,3,213790909,87.745,205846830
20220916314,농촌체험휴양시설 리모델링 지원사업(민간대행),55988000,3,50898182,87.745,49072000
20220916315,함평골프고 관사 철거공사 수의계약 안내 공고,31064000,3,28240000,87.745,27074000
20220916317,2022년 화천군 슬레이트처리 지원사업(하남면)-2차,28078000,3,25525455,87.745,24722342
20220916324,2022년 화천군 슬레이트처리 지원사업(화천읍)-2차,36553000,3,33230000,87.745,32192629
20220916332,어천리 농로 정비공사,31852000,3,28956364,87.745,27975005
20220916341,외솔초 도서관 증축 전기공사(계속비),147092000,3,133720000,87.745,128014636
20220916344,봉포~켄싱턴 도로경관 조성사업(전기),71580000,3,65072727,87.745,62079488
20220916354,함평월야중 본관동 바닥 보수공사 수의계약 안내 공고,41998000,3,38180000,87.745,36719100
20220916359,왕곡마을 퇴락가옥(한순자가옥 큰상나말집) 보수공사,52990000,3,48172727,87.745,46635000
20220916366,금능농공단지 폐수처리장 정비공사,280511000,3,250010000,87.745,248655300
20220916367,외솔초 도서관 증축 통신공사(계속비),75845000,3,68950000,87.745,66574466
20220916368,다솔초 학교숲 조성공사,202410000,3,184009091,87.745,177381390
20220916369,"9호선 2,3단계 초미세먼지 데이터 표출장치 통신망 증설 공사",121933850,3,121933850,87.745,108541704
20220916384,화남 중눌리 군도 정비공사[주력:포장공사],23500000,3,21363637,87.745,20594050
20220916385,대학본부 남자화장실 환경개선 건축공사,186311000,2,169373636,87.745,164151302
20220916392,구미시 보조관측망 시추공사,67100000,2,61000000,87.745,58808480
20220916394,대학본부 남자화장실 환경개선 설비공사,68527000,2,62297273,87.745,60225884
20220916397,2022년 자전거도로 유지보수 연간단가(2차),111748000,3,101589090,87.745,97489692
20220916402,평산동 138번지 일원 도로 재포장공사,26800000,3,24363637,87.745,23595100
20220916405,경서2 배수펌프장 준설공사,52488000,3,47716364,87.745,45884000
20220916410,[서산]지방도634호 양길도로 인도설치공사,109890000,3,99900000,87.745,96021668
20220916416,서울시립광진청소년센터 다목적연습실 내부 방음 및 환경개선 공사 견적 제출,32000000,3,29090909,87.745,28172519
20220916421,창혜복지재단 장애인거주시설 대수선 및 용도변경(건축구조),574930000,3,522663637,87.745,511663100
20220916424,은하수공원 자연장지 조경시설물 정비공사,55362500,3,50329546,87.745,48302630
20220916425,한경농협 농산물산지유통센터 증축 전기공사,250591000,3,227810000,87.745,220014000
20220916426,2022년 도로안전시설물 유지보수 연간단가(3차),24040000,3,21854545,87.745,20977770
20220916430,당수초 유치원 외벽개선공사,145094000,3,131903637,87.745,
20220916433,합덕읍 가로수 생육환경 개선사업 공사,60885000,3,55350000,87.745,53240400
20220916438,화촌초 지붕방수공사(주력분야: 습식·방수공사업),110446000,3,100405455,87.745,96338000
20220916440,보일러 세관 및 기타공사,27710000,2,25190909,87.745,24334200
20220916445,통진배수지 확장 및 송수관로 설치사업 수질계측기 설치공사,125065000,3,106063637,0,110625299
20220916446,기타도로변 가로수 전정공사(재공고),48000000,3,43636364,87.745,42314670
20220916447,주진동 72번교차로 좌회전차로 연장공사,45070000,3,40972728,87.745,39338410
20220916449,정책사각지대 발굴사업(신평문화스포츠센터) 리모델링공사,47590000,3,43263636,87.745,42079000
20220916454,2022년 임도보수공사(모동 금천~모서 화현),50238000,3,45670909,87.745,44434500
20220916457,전력공급시설 안전성확보 지원사업 수배전반 이전설치 전기공사,120065000,3,109150000,87.745,104403710
20220916459,우치공원 유희시설 보수 도장공사,185207000,3,168370000,87.745,161984814
20220916460,2022년 약산권역 거점개발사업 부지조성공사,472182000,2,429256364,87.745,416719300
20220916464,나주이화학교 학교숲생태놀이터 조경공사 수의계약 안내 공고,185113000,3,168284546,87.745,161978900
20220916466,한경농협 농산물산지유통센터 증축 소방공사,163372000,3,148520000,87.745,142983900
20220916468,외솔초 도서관 증축 소방공사(계속비),25135000,3,22850000,87.745,21886630
20220916473,정책사각지대 발굴사업(면천면) 리모델링공사,82937000,3,75397273,87.745,72987900
20220916476,폐기물매립시설 지하수 검사정 설치공사,72160000,3,65600000,87.745,63798100
20220916479,무인선박 실증지원센터 신축공사(소방공사),23426000,3,21296363,87.745,20656360
20220916482,호남고속선 광주송정 전기통신주재 노후 전력설비 보수공사,94380000,2,85800000,87.745,
20220916484,문방천 문방지구 지방하천정비사업,13735444000,3,12782727273,0,11178216530
20220916489,2022년 저소득층 주택개보수사업(2차)공사,54200000,3,49272727,87.745,47283620
20220916491,남상면 오계마을 급수관로 정비공사,51942000,3,47220000,87.745,46306690
20220916499,한경농협 농산물산지유통센터 증축 통신공사,31416000,3,28560000,87.745,27674138
20220916500,2022년 다목적(방범) CCTV 자가통신망 공사,294394000,3,267630909,87.745,259889964
20220916501,순성면 아찬리 용배수로 정비공사,54061000,3,49146364,87.745,47570000
20220916503,무인선박 실증지원센터 신축공사(통신공사),69908000,3,63553000,87.745,62046623
20220916513,2022. 은행나무 열매 털기 사업,96000000,3,87272728,87.745,84170929
20220916514,치매안심센터 증축공사,1160862000,3,1055329091,86.745,
20220916516,본오동 샘골로 도로정비사업 통신공사,98000000,3,89090910,87.745,85890180
20220916526,정미 사관리 양수장 및 관로설치공사,174440000,3,158581818,87.745,151808990
20220916530,안청공원 테니스장 시설 개선사업 전기공사,37290000,3,33900000,87.745,32740620
20220916540,"전진2 농어촌마을하수도 정비사업(토목, 기계)",992047000,3,901860909,87.745,876458900
20220916545,창혜복지재단 장애인거주시설 대수선 및 용도변경(기계설비),151984000,3,112450000,87.745,134767000
20220916559,하남검단산역 직원화장실 신설 기계공사,13232740,3,12029764,87.745,11646458
20220916572,송산근린공원 주차장 주변 경관개선 사업,27900000,3,25363637,87.745,24732000
20220916574,선원3리(기물리) 농로포장공사 수의견적 제출 공고,33808000,3,30734546,87.745,29368500
20220916579,2022년 덩굴제거사업(2차)(안좌반월지구),99193000,3,90175455,87.745,86702436
20220916584,전주 제1산업단지 공영주차장(108호)조성사업 지정폐기물(석면) 철거 및 해체공사,58960000,3,53600000,87.745,51612050
20220916594,노인보호구역 개선공사(2차)[주력:도장공사],69176720,3,62887927,87.745,60298802
20220916600,2022년 스마트가든볼 조성사업(조경시설물),109630000,3,99663637,87.745,96240530
20220916617,2022년 관내 노후 인도정비 유지보수 단가계약 4차 풍양1권역,68213000,3,90000000,87.745,59539700
20220916618,완산고 일원 상수도 관경확대 및 급수공사,137027000,3,124570000,87.745,121760000
20220916632,공설운동장 주변 체육시설 개보수사업(전기),133210000,3,121100000,87.745,115629520
20220916633,산성동 복지회관 옥상녹화 조성공사,52691000,3,47900909,87.745,46648060
20220916635,2022년 관내 노후 인도정비 유지보수 단가계약 4차 풍양2권역,68213000,3,90000000,87.745,60330990
20220916637,2022년 공원 녹지대 환경개선공사,77187600,3,70170545,87.745,67837500
20220916638,내수읍 덕암리 629번지 일원 노후관 개량공사,145100000,3,131909091,87.745,
20220916642,자연학습 치유정원 기능강화 조경공사,56972000,3,51792730,87.745,49946041
20220916643,송악읍 청금리 마을안길 대기차로 설치공사,46087000,3,41897273,87.745,40474980
20220916651,2022년 관내 노후 인도정비 유지보수 단가계약 4차 풍양3권역,68213000,3,90000000,87.745,59993614
20220916654,부산광역시선거관리위원회 계단 및 장애인 편의시설 설치공사(건축) 입찰공고,373747000,2,339770000,87.745,328327900
20220916658,"당진1동 지중화사업(푸른병원, 문예의전당 일원) 도로복구공사",153946000,3,139950909,87.745,137198644
20220916673,당진1동 지중화사업(푸른병원 일원) 전기공사,68873000,3,62611818,87.745,60711540
20220916674,사무실 인테리어 공사,97669000,3,87902100,87.745,
20220916675,안남 돌공재 소하천 보수공사(주력분야: 토공사업),126470000,3,114972728,87.745,110148360
20220916691,2022년 관내 노후 인도정비 유지보수 단가계약 5차 시청1권역,68213000,3,63636364,87.745,59486770
20220916692,소사어울마당 실내주차장 천장 누수 보수공사,154288000,3,140261819,87.745,135891000
20220916704,2022년 가뭄대비 소규모 둠벙 준설사업 (입찰대행),29489000,3,26808181,87.745,
20220916705,세종과학예술영재학교 교사동 지붕방수공사,459748000,3,400080000,0,401859000
20220916707,2022년 관내 노후 인도정비 유지보수 단가계약 5차 시청2권역,68213000,3,63636364,87.745,59486770
20220916708,2022년 하반기 자전거도로 정비공사,72564000,3,65967273,87.745,64016890
20220916712,사무실 전기공사,46750000,3,42075000,87.745,
20220916717,2022년 4호선 궤도시설 보수보강공사에 따른 신호설비공사,104216800,3,104216800,87.745,91789000
20220916720,2022년 덕양1구역(2차) 상수도관 누수복구공사(연간단가),250000000,3,227272728,87.745,219708000
20220916723,서울의료원 71병동 시스템에어컨 설치 전기공사,12114991,3,11013628,87.745,10648850
20220916726,세중초 소규모 옥외체육관(다목적교실) 증축 공사 입찰 공고,875710000,3,796100000,87.745,780019400
20220916727,광양시 청소년 문화의 집 외벽 교체공사(별도재무관),148029000,3,134571819,87.745,
20220916729,남양주시동부노인복지관 리모델링 공사(전기),82940000,3,75400000,87.745,72117999
20220916731,경인선 소사역구내 고승강장 연단보강 기타공사(※영세율적용 대상공사),221487000,2,221487000,87.745,
20220916738,2022년 도시침수지역(와수2리) 우수관로 정비공사(입찰대행),86900000,3,79000000,87.745,
20220916750,홍은대교 외 2개소 바닥신호등 설치공사,36900000,3,33545455,87.745,32554884
20220916751,2022년 동부지구 덩굴류 제거사업,67309000,3,61190000,87.745,59501100
20220916755,2022년 산불예방 숲가꾸기사업(화안지구),66711000,3,60646364,87.745,57951000
20220916758,[긴급]제2전시장 에스컬레이터 디딤판체인 교체공사,132946000,3,120860000,87.745,117524000
20220916764,경부선 석수역 등 11개역 안전난간 보강 및 기타공사(※주력분야  금속구조물·창호·온실공사),296200000,2,269272728,87.745,
20220916766,2022년 산불예방 숲가꾸기사업(신니1지구),53853000,3,48957273,87.745,47411700
20220916767,광주수창초 석면철거공사 제한입찰 공고,262760000,3,238872727,87.745,232204200
20220916779,2022년 중부지구 덩굴류 제거사업,67316000,3,61196363,87.745,59155616
20220916781,2022년 산불예방 숲가꾸기사업(신니2지구),54582000,3,49620001,87.745,48850000
20220916786,2022년 덕양2구역(2차) 상수도관 누수복구공사(연간단가),250000000,3,227272728,87.745,220869710
20220916788,덕이지구 수리시설정비사업 토목공사(소액수의 견적제출),165444000,2,150403636,87.745,145966600
20220916790,신암면 기초생활거점육성사업 정보통신공사,109441000,2,99492000,87.745,96333600
20220916801,2022년 서부지구 덩굴류 제거사업,67533000,3,61393636,87.745,58962620
20220916803,아산 용궁댁 주변 정비사업 소액수의 견적제출 안내 공고,60150000,3,54681818,87.745,
20220916804,해남읍 해리 공영주차장 조성공사,38686000,3,35169091,87.745,33878000
20220916805,반려동물 테마파크 조성사업 추모관 통신공사,101709300,3,92463000,87.745,89075700
20220916820,IOT산불확산 대응시스템 구축공사(통신),162798000,3,147998800,87.745,144807237
20220916823,동문 화개5통 마을안길 개선공사[주력:토공사],46000000,3,41818182,87.745,40285800
20220916824,오봉역 근무처소 개량공사(※주력분야 있음),90101000,2,81910000,87.745,
20220916828,오작보도육교 엘리베이터 설치공사,679389000,3,617626364,87.745,604708680
20220916831,2022년 복지시설 LED조명 교체사업(장안구),90948000,3,82680000,87.745,78421991
20220916832,가좌지구 수리시설정비사업 토목공사(소액수의 견적제출),81190000,2,73809091,87.745,71634622
20220916833,"일곡1, 각화2-10블록 청소구 설치 및 세관공사",446853000,3,406230000,87.745,393475700
20220916838,강호항공고 사이버관 석면해체 및 제거공사,69849000,3,63499000,87.745,60351000
20220916862,2022년 경관 숲가꾸기 사업(수안보지구),24388000,3,22170909,87.745,21487500
20220916868,가로수(은행나무) 열매 제거공사,43685000,3,39713636,87.745,38167000
20220916871,2022년 하반기 가로(보안)등 설치공사,32920000,3,29927273,87.745,28803721
20220916894,회천 삼장소하천 정비사업,3080810000,3,2800736364,86.745,2666551200
20220916900,평생교육원 건립 통신공사(1차),913839000,2,816504546,0,800765885
20220916901,남일 가산3리(142) 세천 정비공사,65992000,3,59992727,87.745,57749800
20220916903,용머리교 보수보강공사,250000000,3,227272727,87.745,222269000
20220916904,청정계곡 연계 산책로 및 진입계단 조성,261186000,3,237441819,87.745,233576000
20220916907,금마면 동고도리 마실사업(빗물정원),31905000,3,29004545,87.745,28206069
20220916912,태백시 노인회관 화재안전성능보강공사,79116000,3,71923637,87.745,69373564
20220916914,"복합노인복지관 건립공사(건축,토목)(전체분,1차분)",5009911000,3,4554464546,86.745,4362861800
20220916916,2022년 교통신호기 유지관리 단가계약(5차),88000000,3,80000000,87.745,77701624
20220916919,철원문화복지센터 야외공원 시설개선사업,178164000,3,161967273,87.745,157111600
20220916922,"2022년 산불예방숲가꾸기사업(두동,웅촌지구)",131922000,3,119929091,87.745,115528770
20220916924,강호항공고 사이버관 천장교체 및 기타공사,88970000,3,80881500,87.745,79527824
20220916925,2022년 부천시 하수관로 준설공사(단가4차),99380000,3,90345455,87.745,87155260
20220916926,매일시장 기능보강공사,38540000,3,35036364,87.745,33500000
20220916931,금당 가고 싶은 섬 등산로 정비사업,471556000,3,428687273,87.745,421079237
20220916932,2022년 이슬공원 정비사업 수의견적 제출 공고,120859000,3,109871818,87.745,106487000
20220916934,태백역외 1개소 회전교차로 개선공사,154264000,3,140240000,87.745,134883700
20220916940,기업도시 복합체육센터 건립공사(소방),833767000,3,757970459,87.745,734439431
20220916943,명품 오대잣마을 조성사업 전기공사,188144000,3,171040000,87.745,166279690
20220916944,우치공원 유희시설 보수 전기공사,29934000,3,27212727,87.745,26217670
20220916948,약막마을 지방상수도 공급사업,193160000,3,175600000,87.745,171297000
20220916949,공릉로65~중랑역로207 간 사각형거 보수공사,1990920000,3,1809927273,86.745,1749114000
20220916951,브라이튼앞 도로개설공사,90750000,3,82500000,87.745,78940358
20220916952,반려동물 테마파크 조성사업 추모관 소방공사,20638840,3,18762581,87.745,18283000
20220916953,남일 가산1리 세천 정비공사,53468000,3,48607273,87.745,47222320
20220916964,2022년 영농폐기물 공동집하장 설치공사 수의견적 제출 공고,36687000,3,33351818,87.745,32522950
20220916965,원주시청어린이집 그린리모델링 건축공사,702084000,3,638258453,87.745,631369500
20220916970,어린이보호구역 불법 주정차 단속 CCTV 설치공사,25433000,3,23120910,87.745,22315940
20220916977,(주력분야 : 포장공사) 영신동 요양병원 진입로 확포장공사,171100000,3,155545455,87.745,148850200
20220916978,명품 오대잣마을 조성사업 (건축/토목)공사,933712000,3,848829090,87.745,830985800
20220916980,2022년 복지시설 LED조명 교체사업(권선구),80190000,3,72900000,87.745,70645900
