bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20230903478,산업단지 복합문화센터 건립 전기공사,721000000,3,655454546,87.745,635797800
20230903480,2023년 하천시설물 취수보 설치공사,86450000,3,78590909,87.745,79396000
20230903481,소하건강생활지원센터 인테리어공사,329500000,3,299545455,87.745,286105056
20230903487,하장면 광동경로당 리모델링 건축공사,51659000,3,46962727,87.745,45696400
20230903489,2023년도 시내 주요 도로변 제초작업(단가계약) 2차,908318,3,40909091,87.745,796300
20230903495,신평문화스포츠센터 리모델링 건축기계공사,155178000,3,141070909,87.745,137885900
20230903507,지역거점별 소통협력공간 조성사업 리모델링 공사(건축),273581000,3,248710000,87.745,244035150
20230903513,우석병원 뒤 소로(2-62호선)개설 전기공사,45375000,3,41250000,87.745,40065000
20230903514,〔재난복구공사] 남면 유치리 지방하천(양덕원천) 호우피해 복구사업,44929000,3,40844545,87.745,
20230903518,2023년 수산물세척장 설치공사(대영),48027000,3,43660909,87.745,42198440
20230903524,가곡지구 배수개선사업 토목공사,2807981000,2,2552710000,86.745,2477919000
20230903534,2023년 하반기 과속방지턱 설치공사(단가계약),1994000,3,30816364,87.745,1738000
20230903535,영운동 행정복지센터 창호보강공사 수의견적 제출안내 공고,58343000,3,53039091,87.745,51450668
20230903539,국도28호선 삼부교 외 4개교 보수공사(*주력분야 : 습식방수공사),163400000,3,148545455,87.745,147534000
20230903542,외곽지역 소구경 수도 계량기 교체 공사,97190000,3,88354546,87.745,86648760
20230903545,가덕면 행정복지센터 대회의실 등 환경개선공사 수의견적 제출안내 공고,163020000,3,148200000,87.745,142769938
20230903547,부산세관 분석실 안전환경 기반조성 기계설비 공사,134266000,2,122060000,87.745,118014207
20230903550,2023년 의령군 환경기초시설 노후시설 개선사업(전기공사),25900000,3,23545455,87.745,22602220
20230903563,대전서부경찰서 도마지구대 증축 및 내진보강 공사,178546460,2,162314960,87.745,156321398
20230903564,외평동 791번지 일원 배수로 정비 토목공사,120884000,2,109894545,87.745,105278600
20230903565,국지도67호선 안강IC교 외 2개교 보수공사(*주력분야 : 포장공사),209700000,3,190636364,87.745,183738000
20230903567,종로도서관 1층 및 지하층 환경개선공사,219835000,3,199850000,87.745,195452300
20230903568,대합 구미마을 진입도로 외 1개 지구 재포장 공사,41101000,3,37364546,87.745,36339800
20230903594,순천가곡 액화수소충전소 전기 하도급 공사,163761400,2,148874000,87.745,144293003
20230903596,2023년 미세먼지저감등 공익림가꾸기사업(화제지구),143534000,3,130485455,87.745,126364100
20230903597,과학영농 실증시험포 유리온실 신축공사,1611791000,3,1465264546,86.745,1412817000
20230903598,국지도30호선 팔조령교 외 2개교 보수보강공사(*주력분야 : 포장공사),164200000,3,149272728,87.745,148070700
20230903605,화홍초 외 13교 운동장 체육시설 도장공사,34589000,3,31444546,87.745,30398200
20230903607,하장면 광동경로당 리모델링 전기공사,32121000,3,29200910,87.745,28412765
20230903610,순천성남초 그린스마트스쿨 개축 통신공사,377991000,3,343628182,87.745,333627000
20230903611,용암동 하수도 정비공사,33450000,3,30409091,87.745,29349030
20230903620,지방도921호선 인비교 외 4개교 보수보강공사(*주력분야 : 습식방수공사),274200000,3,249272728,87.745,242275180
20230903628,애월고 스탠드정비공사 수의계약 안내공고,198996000,3,180905455,87.745,174255234
20230903631,국도17호선 진천 진천 원덕리 등 5개소 배수시설 정비공사,246255000,2,223868182,87.745,221786000
20230903636,2023년 의령군 환경기초시설 노후시설 개선사업(건축공사),103090000,3,93718182,87.745,91802500
20230903642,2023년 미세먼지저감등 공익림가꾸기사업(선리지구),115852000,3,105320000,87.745,101833900
20230903645,백학보건진료소 그린리모델링공사,181570000,3,165063636,87.745,160359387
20230903646,국도25호선 청주 상당 남일 두산 등 4개소 배수시설 정비공사,276156000,2,251050090,87.745,241795783
20230903656,2023년 미세먼지저감등 공익림가꾸기사업(매곡화제지구),86904000,3,79003636,87.745,76507000
20230903657,소규모하수처리장 노후제어반 교체공사,25410000,3,23100000,87.745,22512000
20230903658,귀일중학교 도서관 증축공사,537353000,3,488502727,87.745,477167600
20230903661,호평도서관 외부 목재 도장공사,69937000,3,63579091,87.745,61303557
20230903662,지방도909호선 포척교 외 3개교 보수공사(*주력분야 : 습식방수공사),177500000,3,161363637,87.745,156983152
20230903665,정수시설물 안전시설 설치공사,87444000,3,79494546,87.745,75930844
20230903666,2023년 미세먼지저감등 공익림가꾸기사업(오봉산지구),65518000,3,59561818,87.745,57530000
20230903670,김제 죽산리 구 일본인농장사무소 보수정비공사,42809000,3,38917273,87.745,39384280
20230903677,문수사 목조석가여래좌상 주변정비공사,30900000,3,28090909,87.745,27129400
20230903686,양영디지털고 체육관 증축 통신공사,71241000,3,64764545,87.745,62969750
20230903691,밀양강교 용평로 접속도로 개설공사,28830000,3,26209091,87.745,25307000
20230903697,목조문화재 재난방지시설 구축공사,35152000,3,31956364,87.745,31035000
20230903698,백산 마을만들기사업(종합개발) 기초생활기반확충사업 건축공사,492756000,3,447960000,87.745,438673000
20230903700,도지정 목조문화재 호스릴설비 설치 소방공사,42585000,3,38713636,87.745,40585000
20230903701,제대천(청운지구) 정비공사,622950000,3,566318182,87.745,556485990
20230903703,삼괴중 3호동 옥상방수공사,70169000,3,63790000,87.745,61483900
20230903711,영주서부초등학교 그린스마트스쿨 개축 철거에 따른 기계설비공사,157020000,3,142745455,87.745,140226150
20230903714,광주서석고등학교 기숙사 간이스프링클러공사(소방설비),87780000,3,79520000,87.745,77315430
20230903716,경기혈액원 헌혈의집 동탄2센터 인테리어 공사,196900000,2,179030000,87.745,172185300
20230903719,솔거미술관 외부계단 설치공사,33268000,3,30243636,87.745,29514340
20230903720,산후2방조제 석축 보수공사,288816000,3,262560000,87.745,255582750
20230903723,유천 송지리(솔안)마을안길 정비공사,22400000,3,20363637,87.745,20278530
20230903735,2023년 의령군 환경기초시설 노후시설 개선사업(기계공사),115930000,3,105390909,87.745,102355570
20230903741,장항공업고등학교 체육시설 조성공사,273538000,3,248670910,87.745,237601936
20230903744,국지도68호선 라원과선교 외 1개교 보수보강공사(*주력분야 : 습식방수공사),145300000,3,132090909,87.745,128453980
20230903747,군남초등학교 드론축구장 시설공사,41624000,3,37840000,87.745,36450709
20230903759,인풍리 마을만들기사업 건축기계공사,278618000,2,253289091,87.745,244291720
20230903763,삼천지구 수원공 수리시설개보수사업 전기공사,79657000,2,72415455,87.745,70420610
20230903764,포동 159번지 일원 도로개설공사,123970000,3,112700000,87.745,110452370
20230903766,국도21호선 진천 덕산 화상리 외 10개소 방음벽 설치공사,343981000,2,312710000,87.745,304388000
20230903768,제주 항파두리 항몽유적 토성탐방길 보수정비사업,24369000,3,22154373,87.745,21260000
20230903771,"파주시 수압저하지역 개선사업(가야가압장 신설, 직천1가압장 증설)",65780000,3,59800000,87.745,58384630
20230903785,소방학교 본관 지붕 보수(*주력분야 : 지붕판금건축물조립공사),205491000,3,186810000,87.745,180739899
20230903812,영주서부초등학교 그린스마트스쿨 개축 철거에 따른 전기공사,94620000,3,86018182,87.745,84700195
20230903815,중구문화재단 전시공간 리노베이션 공사(전기),138390000,3,125809091,87.745,123924350
20230903821,파주시 수압저하지역 개선사업(대원가압장),59620000,3,54200000,87.745,52836700
20230903827,제주 삼양동 유적 관람객 편의시설 정비사업,49295000,3,44813636,87.745,43010000
20230903829,단원 마을만들기사업 토목공사,215623000,2,196020909,87.745,189617280
20230903834,영주서부초등학교 그린스마트스쿨 개축 철거에 따른 통신공사,38780000,3,35254545,87.745,34838220
20230903839,미시령터널 진입차단시설 설치공사,300000000,2,272727273,87.745,
20230903844,(긴급) 대구교육대학교 안동부설초등학교 급식실 이전재배치 기계설비공사,299922980,2,272657255,87.745,271961000
20230903852,인천용마초 교사동 옥상방수공사 기계설비공사,48668000,3,44243636,87.745,42708900
20230903855,소각시설 및 폐열보일러 세정작업,63414000,3,57649091,87.745,
20230903856,아산 용궁댁 소방시설 구축 공사,27331000,3,24846364,87.745,23913480
20230903858,2023년 양주시 공공건축물 무석면텍스 설치공사,41085000,3,37350000,87.745,36032366
20230903860,하만 공공하수처리시설 호기조 분배웨어 개선공사,29638000,3,26943636,87.745,26123418
20230903863,논산시보건소 그린리모델링 태양광 발전시설 설치 공사,26415000,3,24014000,87.745,23348370
20230903870,대연고등학교 운동장 정비 공사,90104700,3,81913364,87.745,79248500
20230903874,동로정수장 노후 약품투입 설비 개량공사,99600000,3,90545455,87.745,87867600
20230903881,송정119안전센터 외 2개소 심신안정실 리모델링 공사,29821000,3,27110000,87.745,26333590
20230903882,용산소방서 119상황실 개선사업 정보통신공사,137369650,3,124881500,87.745,120430080
20230903889,국도3호선 소래터널 CCTV설비 교체공사,220000000,2,200000000,87.745,193959677
20230903893,2023년 양주시 공공건축물 석면텍스  해체 제거 공사,42093000,3,38266363,87.745,36767900
20230903897,충주상고 체육여건개선 공사소액수의견적공고(긴급),58003000,3,52730000,87.745,
20230903899,국도6호선 봉안터널 등 5개소 CCTV설비 교체공사,38500000,2,35000000,87.745,34333457
20230903906,아림고등학교 옥상방수공사 수의계약 안내공고,37312000,3,33920000,87.745,32818291
20230903911,함평군 덕령마을 LPG배관망 구축사업 시설공사,384824000,2,349840000,87.745,345373400
20230903914,여성커뮤니티센터 BF본인증을 위한 실내건축공사,27306000,3,24823636,87.745,23945810
20230903916,인천계양경찰서 장기파출소 리모델링 건축(기계) 공사,129294000,2,117540000,87.745,112750740
20230903934,지방도 LED가로등 설치공사,269109000,3,244644545,87.745,237218620
20230903953,봉산지구 수원공 수리시설개보수사업 전기공사,96003000,2,87275455,87.745,83837788
20230903959,서울교육연수원 교육동 로비공간 환경개선공사,606749000,3,551590000,87.745,538963218
20230903961,2023년 노후 토목구조물 보수공사 7공구,624880000,3,604940000,87.745,551964464
20230903966,양영디지털고 체육관 증축 소방공사,192491000,3,174991818,87.745,168987910
20230903970,맹금사 신축공사,184692000,3,167901818,87.745,163410400
20230903973,홍천농고 양계사 개축공사(건축),985805000,3,896186364,87.745,865755530
20230903975,정읍국유림관리소 직원복지관사(수성동) 내진보강 및 기타공사 수의 견적 제출 안내공고,60000000,2,54545454,87.745,52860190
20230903996,세종청사 어린이집 원격경보감시시스템 구축공사,44740000,2,40672728,87.745,39749760
20230904001,2023년 어린나무가꾸기사업(광도지구),54817000,3,49833637,87.745,48577000
20230904016,수도권광역본부 관내 전차선로 피복조가선 개량 기타공사 [총체 및 1차],2280000000,2,2331607000,86.745,1986184000
20230904019,담양읍 농촌중심지활성화사업 담빛누리센터 신축공사,3713013000,3,3375466363,86.745,3269230729
20230904020,연천중 화장실 개선 기계설비 공사,123825000,3,112568182,87.745,108907950
20230904026,2023년 대청호 인공수초재배섬 조경유지관리,28480000,3,25890909,87.745,24841590
20230904028,강남소방서 119상황실 정보통신공사,116038870,3,105489890,87.745,103478365
20230904031,동문동 도시재생 뉴딜사업(노후주택 집수리 지원),73155000,3,66506996,87.745,63885300
20230904034,연천중 화장실 개선 전기공사,57703000,3,52457273,87.745,50808980
20230904039,수연관 석면자재 해체공사,96866000,2,88060000,87.745,85193000
20230904046,2023년 어린나무가꾸기사업(도산지구),145561000,3,132328182,87.745,129430000
20230904050,담양 금성산성 서문루 복원사업,715760000,3,650690909,87.745,640514000
20230904056,2023년 하반기 반사경 유지보수공사 연간단가,35622000,3,32383637,87.745,31836150
20230904071,담양 소쇄원 광풍각 기단보수 및 관리사 정비사업,158230000,3,143845454,87.745,139517623
20230904077,신재생에너지지원사업 지열히트펌프 개보수 공사,295164200,2,268331091,87.745,258988330
20230904084,덕수탄광 지반보강사업,357148000,2,324680000,87.745,319596000
20230904086,해미 중로1-1호(반양리 일원) 아스콘덧씌우기 공사,40237000,3,36579091,87.745,35558610
20230904089,2023년 임도정비(임도구조개량)사업,56712000,3,51556364,87.745,50096500
20230904095,2023년 어린나무가꾸기사업(사량지구),116512000,3,105920000,87.745,102223000
20230904097,담양읍 도시재생 마을 공영주차장 조성사업,37100000,3,33727272,87.745,32877950
20230904099,2023년 양묘하우스 기반조성공사(배수시설 등),91542000,3,83220000,87.745,80448500
20230904112,마유산로(서울방향) 상수관로 이설공사,53245000,3,48404545,87.745,46661810
20230904113,수정구 사송동 558-6번지 일원 노후 상수도관 정비공사,772810000,3,702554546,87.745,686789430
20230904115,중로1-3호(동신아파트 앞) 아스콘덧씌우기 공사,25594000,3,23267273,87.745,22565800
20230904121,당진용연유치원 유희실 증축 및 고대초등학교 외벽 수선 소방시설공사,53250000,3,48409091,87.745,46788678
20230904134,노후 근로자휴게실 리모델링 공사,20500000,3,18636364,87.745,17968800
20230904145,익산시 노후하수관로 정비사업 2단계(평화동-4LINE),7138580000,3,6489618182,85.495,
20230904150,고서경로당 신축공사,268923000,3,244475454,87.745,239023800
20230904155,중로1-10호(석림라온아파트~석림한성필하우스) 아스콘덧씌우기 공사,65506000,3,59550909,87.745,58111075
20230904162,마을주민 보호구간 정비사업(가봉마을),182770000,3,166154545,87.745,159920894
20230904166,서포중학교 교사동 개축공사,1779955000,3,1618140909,86.745,1547705900
20230904173,2023년 보청천 가로수길 풀베기 사업,73285000,3,66623035,87.745,64530000
20230904177,2023년도 긴급24시 도로응급복구 연간단가 공사(3차),50000000,3,45454545,87.745,44204610
20230904181,인제 장사시설 확충(자연장지 등) 사업 정보통신 공사,191834000,3,174394545,87.745,169902360
20230904182,중로3-3호(시청1호광장~서산마트 앞) 아스콘덧씌우기 공사,43452000,3,39501819,87.745,37722120
20230904196,2023년 소규모도로 유지보수공사(납부권) 3차,79708000,3,72461818,87.745,70020950
20230904197,육아종합지원센터 분관 실내 인테리어 공사,245595000,3,223268182,87.745,219736933
20230904199,작은성말어린이공원 환경개선사업,220990000,3,200900000,87.745,196269670
20230904206,보청천 둔치 수해복구 공사,98000000,3,89090909,87.745,86276370
20230904207,2023년 통영섬도리호 선체 상가 수리공사,21827000,3,19842727,87.745,19125000
20230904212,명심근린공원 사면 재해예방사업(특허공법),691000000,3,628181818,87.745,616723600
20230904216,2023년 덩굴류 제거사업(2차-1구역),61946000,3,56314546,87.745,54309124
20230904219,도둔초 급식실 및 교실증축 소방공사,269098000,3,244634545,87.745,236284440
20230904221,담양 하수관로 개량사업(입찰대행),1761100000,3,1601000000,86.745,1544316900
20230904222,남정 꽃육묘장 관리실 신축공사(건축),191629000,3,174208182,87.745,168701070
20230904231,2023년 동작지하차도 진입차단설비 전기공사,69665000,3,63331819,87.745,60538878
20230904237,서포중학교 교사동 증축 기계설비공사,81246000,3,73860000,87.745,71990470
20230904238,영서고 골프실습장 환경개선 공사(철탑도색 및 인조잔디 교체),212216000,3,192923636,87.745,187561000
20230904242,나산 안영~월평간 위험도로 개선공사,705740000,3,641581819,87.745,621470830
20230904246,영춘초 별방분교 외 1교(대가초) 차고이설 및 창고 보수공사 수의견적 공고,129261000,3,117510000,87.745,113901000
20230904247,연천읍 차탄리 가로등 교체공사,166228000,3,151116364,87.745,145189699
20230904250,"상상캠퍼스 환경개선 (생활1980, 공작1967-2) 옥상 방수 공사",131850000,3,119863637,87.745,115997186
20230904259,서포중학교 교사동 개축 전기공사,129272000,3,117520000,87.745,114101747
20230904260,(가칭)화곡초등학교 신축 기계설비공사(계속비공사),2687961000,3,2536420000,0,2328692000
20230904266,남부고가교 정비공사,419034000,3,380940000,87.745,372288090
20230904270,온양한올중학교 변압기 용량증설 수배전반 전기공사,98629000,3,89663160,87.745,87231950
20230904271,충북반도체고(혁신관) 환경개선공사(건축),232958000,3,211780000,87.745,202950403
20230904274,서포중학교 교사동 증축 통신공사,103015000,3,93650000,87.745,91903085
20230904275,"내면 창촌1리(803,807번지) 세천정비사업",77060000,3,70054545,87.745,
20230904279,진안군 어도개보수사업 토목공사,113087000,2,102806000,87.745,99537300
20230904280,군산서해초 외부환경개선공사,132236000,3,120214545,87.745,115852510
20230904286,탄금지방정원조명설치사업,202851000,3,184410000,87.745,177983534
20230904292,북면 농어촌도로310호(원늪선) 도로개설공사,898666000,3,816969090,87.745,788946570
20230904293,김용학가옥 석축 및 담장 정비공사,189132000,3,171938182,87.745,167057063
20230904297,음식물류폐기물 자원화시설 2차 탈수기 및 스크류 교체공사,208557000,3,189597273,87.745,184559640
20230904311,DMZ 평화누리 자전거길 부대시설공사,52137000,3,47397272,87.745,45856480
20230904312,진주성~진주교간 옹벽정비 공사(경관조명),47791000,3,43446364,87.745,42317963
20230904329,남강변 친수공간 조성사업(와룡지구),208980000,3,189981819,87.745,186242927
20230904330,퇴촌면 상수도시설 확장공사,235900000,3,214454546,87.745,
20230904333,서포중학교 교사동 증축 소방공사,22826000,3,20750909,87.745,20232180
20230904335,경기미래교육파주캠퍼스 스포츠센터 외벽 치장벽돌 대수선 개보수 공사,164373000,3,149430000,87.745,146128700
20230904338,인천산곡고 포장 개선공사,136807000,3,124370000,87.745,121579252
20230904341,현리광장 리모델링공사,316451500,3,287592272,87.745,283234800
20230904355,군산기계공고 화장실 수선공사,107751000,3,97955455,87.745,96077770
20230904356,DMZ 평화의길 테마노선 구막사 보강공사,124293000,3,112993636,87.745,109267900
20230904358,광도 수직마을 구거 정비공사,96470000,3,87700000,87.745,
20230904367,2023년 덩굴류 제거사업(2차-3구역),73411000,3,66737273,87.745,64444000
20230904375,군산월명중 외부환경개선공사,115966000,3,105423636,87.745,102213000
20230904377,발굴유물 역사문화공간 조성사업(함안 모곡터널) 공사(전기),547158000,2,505383637,0,486705000
20230904378,2023년 산림인접마을 비상소화장치 기초 설치공사(평창),41584000,3,37803636,87.745,37184972
20230904380,인제 검도부 합숙소 리모델링공사(건축),68756000,3,62505454,87.745,60901660
20230904382,풍납취수장 환경개선공사 (장기계속),1118887000,3,1017170000,86.745,990712529
20230904386,외우산 문화마을 안길 정비사업,41080000,3,37345455,87.745,36043610
20230904389,2023년 노인일자리 활용 수직정원 하우스 설치공사(민간입찰대행),84040000,3,76400000,87.745,
20230904391,활성탄흡착지 역세배수펌프 및 전동밸브류 교체공사,57970000,3,52700000,87.745,50909000
20230904393,위센터 화장실수선 및 기타공사,52737000,3,47942727,87.745,46705853
20230904395,노후교량(학강교) 신축이음 보강공사,37620000,3,34200000,87.745,32957791
20230904396,경기화성교육도서관 미디어실 조성 공사,94584300,3,85985727,87.745,83599880
20230904403,노은면가신2리마을만들기사업마을회관증축공사(전기),39831000,3,36210000,87.745,35556050
20230904409,2023년 덩굴류 제거사업(2차-5구역),30555000,3,27777273,87.745,27000000
20230904410,세종특별자치시교육청 지하문서고 가스계소화설비 설치 공사 견적 제출 안내 공고,36649000,3,33427486,87.745,32439600
20230904418,"진보도시계획도로(소로3-15호선, 세븐일레븐~대일주택) 개설공사 견적제출 안내공고",40700000,3,37000000,87.745,35994830
20230904419,경주교도소 수용동 난방용 보일러 교체 공사,90230000,2,81207000,87.745,80351533
20230904423,교현안림도시재생안전통학로보안등공사,34463000,3,31330000,87.745,30555251
20230904431,2023년 사천면 바람소리 자작나무 숲길 조성사업,42301000,3,38455455,87.745,37136000
20230904438,광주·용인 공동취수장 개대체(증설)공사(전기 및 계측제어),1041370000,3,946700000,87.745,
20230904439,2023년 저소득층 LED조명 교체사업,51953000,3,47230000,87.745,45923190
20230904445,경포 해안변 녹지축 공원화 조성 철거공사(해안로630),29800000,3,27090909,87.745,26042700
20230904447,동물보호센터 수로교 잠관 설치공사,51993000,2,47266364,87.745,45649680
20230904449,파주시 청소년수련관 인테리어 공사(건축),138558000,3,125961818,87.745,121765250
20230904450,광진숲나루 전망대 공중화장실 설치공사,79837900,3,72579909,87.745,70933970
20230904454,2023년 어린이보호구역  교통신호기 공사(강서),306504000,3,278640000,87.745,269927500
20230904458,연천군 고문1리마을 LPG배관망 구축사업 시설공사,442475000,2,402250000,87.745,402061700
20230904463,하북면 농촌중심지활성화사업 웰니스센터 토목건축공사,3250786000,2,2955260000,86.745,2848480000
20230904464,경포 해안변 녹지축 공원화 조성 철거공사(해안로688),38580000,3,35072727,87.745,33887180
20230904470,(대행)장1통 경로당(마을회관) 신축공사,314870000,3,286245455,87.745,
20230904472,만안지구 마을상수도 취수원 정비공사,37300000,3,33909091,87.745,32625000
20230904476,연어 자연산란서식장 조성 종합공사,8196274000,2,7571045455,0,7059333000
20230904477,경포 해안변 녹지축 공원화 조성 철거공사(해안로688-4),27990000,3,25445455,87.745,24675260
20230904481,2023년 교통사고 잦은 곳 개선사업 교통신호기 공사(북부),206579000,3,187799091,87.745,183643359
20230904482,2022년 빈집정비사업(운림동 279-1번지 외 1개소) 철거공사,39853000,3,36230000,87.745,34811541
20230904484,경상남도교육청 산촌유학교육원 북카페 및 직원숙소 환경개선공사 전자입찰 공고,284152000,3,258320000,87.745,252275320
20230904491,삼도 세동마을 진입로 확장공사(종합),288530000,3,262300000,87.745,254566220
20230904497,교통사고 잦은 곳 개선사업(CU주공점 앞),145330000,3,132118182,87.745,128726100
20230904498,2022년 빈집정비사업(서석동 9-9번지 외 4개소) 철거공사,64515000,3,58650000,87.745,56509303
20230904502,정장마을 노인보호구역 개선사업,49454000,3,44958182,87.745,43419000
20230904503,삼척 관광문화재단(사무실 및 전시관) 리모델링 기계설비공사,38289000,3,34808182,87.745,33752300
20230904506,파천면 황목리 원황목 골안세천 사면정비공사,27060000,3,24600000,87.745,23967060
20230904508,산업단지 복합문화센터 건립 소방공사,760960000,3,691781819,87.745,665828690
20230904516,연천군 옥계3리마을 LPG배관망 구축사업 시설공사,621236000,2,564760000,87.745,557949700
20230904517,청사 경관조명 설치사업,105101000,3,95546364,87.745,93366808
20230904518,응봉공원 무장애 친화공원 조성공사(기계·설비),112995000,3,102722728,87.745,100152730
20230904520,첨단벤처로 등 하수관 보수공사,537674000,3,488794545,87.745,473938990
20230904521,청송상수도 시설확장공사(덕천지구),68740000,3,62490909,87.745,60248902
20230904522,"법성포초 외 2교(홍농초, 군서초) 누수보수 및 외벽벽돌 보강공사",85690000,3,77900000,87.745,75268790
20230904524,동구 보건소 뒤편 도로개설공사,43623000,3,39657273,87.745,37979900
20230904525,삼척 기적의도서관 주차장 부지 건축물 철거공사,65723000,3,59748182,87.745,58026480
20230904535,산업단지 복합문화센터 건립 통신공사,199438000,3,181307273,87.745,174783590
20230904536,불국 마동 정자안길 마을진입로 정비공사,37746000,3,34314546,87.745,33199560
20230904540,광주공항 계류장조명탑 개량 및 기타공사,76868000,2,69880000,87.745,67573900
20230904542,정라23통 완충녹지 정비공사,96580000,3,87800000,87.745,85758000
20230904543,덕천 뉴코아아울렛 앞 횡단보도 디자인 개선사업 전기공사,31015000,3,28195455,87.745,27345560
20230904550,홍길동테마파크 청백한옥 리모델링공사,412994000,3,375449091,87.745,370084000
20230904551,교동마을 공영주차장 조성공사(주력:포장공사),59861000,3,54419091,87.745,52945207
20230904552,노원자원회수시설 소각로 화격자 보수공사,243397000,3,221270000,87.745,
20230904553,지방도460호선 동촌2지구 도로변절개지 정비공사 수의견적제출 안내공고(새로공고),109855000,3,99868182,87.745,96751870
20230904555,본촌초교 등 3개소 어린이보호구역 정비공사,39132000,3,35574545,87.745,34396200
20230904557,삼척시 종합사회복지관 기계실 노후 시설물 정비공사,89753000,3,81593636,87.745,79615000
20230904576,오리저수지 원격계측경보시스템 구축사업,125886000,3,114441818,87.745,112705730
20230904578,한국해양과학기술원 교육연수동 증축 소방공사,297699000,2,270635455,87.745,266413786
20230904579,[견적제출 안내공고]  인천온라인학교 시설구축 소방공사(계속비),85910000,3,78100000,87.745,75812818
20230904581,백수초 외 1교(군서초) 스탠드 및 외부계단 보수공사 수의계약 안내 공고,85186000,3,77441818,87.745,75372401
20230904582,국공립어린이집 아이큰숲 기능보강공사 입찰대행,90180000,3,81981818,87.745,
20230904583,장항동 제2자유로 사면 태양광발전사업 전기공사,277898000,3,252634546,87.745,248049360
20230904590,국도4호선 송정교 등 2개소 보강공사,599650000,2,553909091,0,529572110
20230904594,상학로 일원 교통체계 개선사업,146120000,3,132836364,87.745,128811400
20230904595,장성호 노후관광지 재생사업 건축공사,321867000,3,292606364,87.745,285677400
20230904597,이충동 463-4번지 일원 하수관로 정비공사,64660000,3,58781818,87.745,57650000
20230904600,안남어린이공원 정비공사,52591000,3,47810000,87.745,46336640
20230904605,경부선 영등포역 지하1층 고객화장실 개량공사,272314000,2,247558182,87.745,
20230904612,안중읍 금곡4리 일원 하수관로 정비공사,280920000,3,255381818,87.745,249512390
20230904613,서부초등학교 앞 도시계획도로(소로1-48호) 개설공사,104339000,3,94853637,87.745,93833800
20230904615,봉평 호주마을 진입도로 개선사업,503470000,3,457700000,87.745,444834154
20230904619,동림초교 등 9개교 옐로카펫 설치공사,58106000,3,52823636,87.745,50588800
20230904623,삼척 관광문화재단(사무실 및 전시관) 리모델링 소방공사,65387000,3,59442727,87.745,57859767
20230904626,군도 10호선 농어촌도로 소파보수공사,30170000,3,27427273,87.745,26626130
20230904628,(긴급)일산소방서 중산안전센터 내진보강 공사,273945000,3,249040910,87.745,237637880
20230904631,동양초 본관동 화장실 수선 및 기타공사,48918000,3,44470909,87.745,43033890
20230904633,하전마을 바닷가 진출입로 정비사업(주력 석공사) 수의(소액) 견적제출 안내,48521000,3,44110000,87.745,42535120
20230904636,치매안심병동 리모델링 공사(기계),116508320,3,105916655,87.745,104170300
20230904642,흡연장 통행로 바닥 교체공사,29155000,2,27045455,87.745,25761770
20230904644,삼척 박걸남 묘역 담장 설치공사,25000000,3,22727273,87.745,22271000
20230904646,국도48호선 강화대교 자살방지시설 등 시설물 보수공사,870650000,2,791500000,87.745,788524890
20230904651,2023년 씨감자 생산포장 농로신설 공사 수의견적 제출 안내 공고,58430000,3,53118182,87.745,51701160
20230904653,삼척 관광문화재단(사무실 및 전시관) 리모델링 통신공사,62347000,3,56679091,87.745,54920384
20230904654,지중화 사업구간(별양동) 통신선로 및 CCTV 정비공사,61820000,3,56200000,87.745,54870614
20230904655,2023년 안양로 은행나무 디자인 전정공사,156091100,3,141901000,87.745,138317300
20230904657,시흥차량사업소 중수선 샤워시설 신설공사,444633000,2,404211818,87.745,
20230904659,삼척 관광문화재단(사무실 및 전시관) 리모델링 전기공사,157807800,3,143461636,87.745,139734615
20230904661,지중화 사업구간(중앙동) 통신선로 및 CCTV 정비공사,44440000,3,40400000,87.745,39412306
20230904662,2023년 도민제안 재해취약지(소도지구) 정비공사(특허공법),308584000,3,280530909,87.745,270633000
20230904667,"병방동 경로당 신축공사(건축, 기계)",616242000,3,560220000,87.745,539933758
20230904672,지중화 사업구간(문원동 공원마을) 통신선로 및 CCTV 정비공사,43670000,3,39700000,87.745,38583400
20230904674,삼척 관광문화재단(사무실 및 전시관) 리모델링 건축공사,835703000,3,917052727,87.745,744376500
20230904676,토양검정실 및 가축퇴액비분석실 시설개선 공사(건축),186340000,3,169400000,87.745,164074000
20230904677,용기마을 바닷가 진출입로 정비사업(주력 석공사) 수의(소액) 견적 제출 안내,87494000,3,79540000,87.745,77211050
20230904683,소프트웨어(SW) 미래채움사업(광주) 구축공사(석면철거),54230000,3,49300000,87.745,48133000
20230904685,광주천 교량시설물 보수보강공사,266936000,3,242669091,87.745,236427500
20230904686,경원선 창동~의정부간 망월고가 등 5개소 교량보강공사(총체 및 1차),1758000000,2,1631363636,86.745,1533157200
20230904687,경부선 오봉역 여직원처소 개량기타공사,55396000,2,50360000,87.745,
20230904697,소원초등학교 2동교사 지정폐기물 철거공사,61380000,3,55800000,87.745,53828985
20230904702,미래자동차 버추얼센터 신축공사(전기),518221000,3,471110000,87.745,459697700
20230904704,무등로375번길(계림동) 주변 하수도 정비공사,388762000,3,353420000,87.745,347954536
20230904710,대이작도 해양쓰레기 집하장 부지정지 공사,49400000,3,40818182,87.745,
20230904713,2023년 교육청회전교차로숲 조성사업,183824000,3,167112728,87.745,161586126
