bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20221029232,노동면 명봉리 개거공사,25858000,3,23507273,87.745,22756850
20221029233,대구달성우체국 및 물류동 2개소 내진보강 전기공사,58595570,2,53268700,87.745,51720961
20221029235,청계공원 수해 복구공사,261562000,3,237783637,87.745,230339600
20221029238,의정부문화원 노후시설 환경개선 공사(전기),75944000,3,69040000,87.745,66999568
20221029239,은척 남곡소하천 정비공사[주력:토공사],250400000,3,227636364,87.745,220930930
20221029240,"수정,중원구 공원 내 산림병해충 방제공사",30000000,3,27272728,87.745,26518290
20221029246,미력면 화방리 장동마을 배수로 정비공사,28100000,3,25545455,87.745,24521000
20221029247,용문 능천리 방두지 용수로 정비공사,95500000,3,86818182,87.745,83192000
20221029251,도암2리 마을만들기사업 조경공사,158314628,2,143922389,87.745,139534000
20221029252,"태백기계공고 자동화기계과 중대산업재해 예방 개선(아르곤, 탄산가스 공급시설 설치) 공사",44000000,3,40000000,87.745,
20221029257,입석산 둘레길 주차장 조성공사,30470000,3,27700000,87.745,26518000
20221029259,율어면 진천마을 안길 확장공사(주력분야 요구),25160000,3,22872728,87.745,22265000
20221029264,창이대로 보행로 정비공사(2구간),103370000,3,93972728,87.745,90542000
20221029266,2022년 하반기 의창구 도로포장 유지보수(단가계약) 공사,44400000,3,40363637,87.745,39226070
20221029269,블록시스템 유량계실 설치공사(4개소),69879000,3,63526364,87.745,61277990
20221029273,호명 내신담암지구 간이배수장 설치공사,114600000,3,104181819,87.745,101330230
20221029275,내촌면 내리 하수관로 부설구간 도로 재포장공사,71353000,3,64866364,87.745,62680000
20221029281,돌마2터널 등 4개소 거리표시 유도등 설치 공사,280879000,3,255344545,87.745,247690070
20221029287,물금 벚꽃길 일원 가로등주 정비 등 환경개선 사업(전기),23250000,3,21136363,87.745,20493270
20221029289,복내면 유정리 내기마을 광장 조성공사,34830000,3,31663637,87.745,30556846
20221029297,서울대동초등학교 담장개선 및 기타공사,118016000,3,107287273,87.745,104348000
20221029300,[긴급]울산에너지고 석면 해체·제거 공사(계속비),342034000,3,310940000,87.745,300857000
20221029303,괴산달천(제월2지구)국가하천준설공사,105000000,3,95454545,87.745,91642475
20221029306,대연초 삼거리 교차로 도로환경 개선공사,58430000,3,53118182,87.745,51757182
20221029307,회천면 동율리 동촌마을 법면 보수공사,26440000,3,24036364,87.745,23269050
20221029316,국공립 (가칭)아이누리어린이집 전기공사,191000000,3,173636364,87.745,166900642
20221029317,2022년 하반기 농로포장 유지보수 연간단가공사,38980000,3,35436364,87.745,33884190
20221029323,김제시 문화유산 보수정비공사,47820000,3,43472727,87.745,41976000
20221029326,순천만국가정원 화백길 수종갱신 공사(긴급),264772000,3,240701819,87.745,233862780
20221029332,백구면 마산리 농로포장공사,34220000,3,31109091,87.745,30336100
20221029342,제지본부 바이오매스보일러 노후설비 교체,245943000,2,223584546,87.745,221080350
20221029346,충남교육청남부평생교육원 전기차충전시설 설치 전기공사,81349000,3,73953637,87.745,70823130
20221029349,괴산달천(오창지구)국가하천준설공사,112000000,3,101818182,87.745,99452120
20221029356,2022년 가을철 지역특화 조림사업,79959000,3,72690000,87.745,70433580
20221029364,부동마을 안길 측구 정비공사,31471000,3,28610000,87.745,27903710
20221029366,청안공공하수관로보수공사,74630000,3,67845455,87.745,65835600
20221029367,황산면 남산리 남양2마을 배수로설치공사 외 2개소,55288000,3,50261818,87.745,47940251
20221029371,경민비즈니스고 스마트미래교실 리모델링 공사,92000000,3,83636363,87.745,80336700
20221029377,성원그린나래 새뜰마을사업 커뮤니티시설 신축공사,671906000,3,610823637,87.745,596047773
20221029386,본관동 통합로비 증축공사(전기),464913000,2,378071819,0,408056160
20221029387,석문방조제 주차장 조성사업,109902000,2,99910909,87.745,96611000
20221029388,가은 원북천 정비공사 (주력분야 : 석공사),217700000,3,197909091,87.745,190562990
20221029389,2022년 하반기 의정부국토 2권역 도로 안전시설 정비공사,329950000,2,299954546,87.745,290714800
20221029392,성원그린나래 새뜰마을사업 커뮤니티시설 신축공사 전기,56879000,3,51708182,87.745,50108010
20221029395,성원그린나래 새뜰마을사업 커뮤니티시설 신축공사 통신,25478000,3,23161818,87.745,22481000
20221029400,「농업기술센터 전문농업인 실습교육장 조성(전기용접 실습교육장)공사」,95040000,3,86400000,87.745,83603330
20221029403,"일죽.죽산면 농어촌 생활용수 개발사업(토목, 건축, 기계, 조경)",23094565000,3,21492589936,0,18862687760
20221029410,정부세종청사 5동 통합안내실 통신공사,69196000,2,64840000,0,60498760
20221029414,(긴급)남구보건소 일원 하수도(오수) 긴급 정비공사,151750000,3,137954545,87.745,131164000
20221029415,서울소년원 생활관 리모델링공사,4220746000,2,3418522728,0,3699737500
20221029417,백구 유강리 농로포장공사,86000000,3,78181818,87.745,74329695
20221029419,디지털헬스케어사업단 공간개선 공사,107074990,2,97340900,87.745,93976000
20221029423,교내 노후 냉난방기 교체공사(2차),111522000,2,101383636,0,107780000
20221029427,금암 부체도로 배수개선사업,93984000,3,85440000,87.745,82185300
20221029428,남후초등학교 외 1교 현관문개체공사,52640000,3,47854545,87.745,45868920
20221029429,봉남동 용배수로 정비공사,79480000,3,72254546,87.745,69515000
20221029434,[긴급] 정왕중 석면텍스 철거 공사 제한경쟁 입찰공고,260118000,3,236470910,87.745,227500483
20221029436,22년도 2차 근무환경 개선공사,38900000,2,35363636,87.745,33939000
20221029438,대호지면 마중리 용배수로 보수공사,28294000,2,25721818,87.745,24891400
20221029441,송정동 해운대로 일원 교통체계 개선사업 가로수 이식공사,248410000,3,225827273,87.745,217492240
20221029445,운천근린공원 불법경작지 환경정비공사,29648000,3,26952727,87.745,25712800
20221029446,감곡초등학교 옹벽 및 포장공사,49331000,3,44846364,87.745,42919200
20221029447,용지면 예촌리 예촌 수로관 설치공사,35810000,3,32554545,87.745,31582213
20221029452,농림축산검역본부 식물검역 시험해충 사육시설(창고) 증축(전기),69156000,2,64813637,0,60850839
20221029453,유류저장탱크 주변 오염토양 치환공사,36979000,2,33617273,87.745,32609140
20221029455,진재근린공원 체육시설 개선사업,128886000,3,117169091,87.745,112129520
20221029460,2022년 우리꽃식물원 생태연못 리모델링 공사,80696000,3,73360000,87.745,70496500
20221029463,용지면 모산마을 외 1개소 농로포장공사,55334000,3,50303636,87.745,48071078
20221029474,국립대구과학관 꿈나무과학관 과학도서관 시공 - 전기,65465000,2,61354546,0,57461048
20221029475,2022년 도로배수시설 및 측구정비공사 3차(단가),15864200,3,36363636,87.745,13847000
20221029480,금산면 용정마을 농로포장 및 옹벽설치공사,43721000,3,39746364,87.745,38118000
20221029486,[긴급] (가칭)운정2중 교사신축 전기공사,2132836000,3,1938941819,86.745,1845758155
20221029490,성덕초등학교 운동장 배수로 및 포장공사,128530000,3,116845455,87.745,112568000
20221029491,본관동 통합로비 증축공사(통신)_입찰,158360000,2,136776364,0,139711250
20221029492,기업지원플랫폼 조성사업 리모델링 공사(건축),1698186000,3,1543805455,86.745,1477958000
20221029493,구의아리수정수센터 제2정수장 약품동 증설공사,465620000,3,423291000,87.745,409209990
20221029496,북방면 북방1리 지방하천(성동천) 제방정비사업,54672000,3,49701818,87.745,
20221029500,장안중 천장설치공사,369264000,3,335694546,87.745,328230869
20221029502,대학본부 냉동기 배관 설치공사,46456000,2,42232728,87.745,40400029
20221029512,금지면 사적지 영사정 보수공사(건축),73590000,3,66900000,87.745,65078000
20221029514,기업지원플랫폼 조성사업 리모델링 공사(전기),349429000,3,317662727,87.745,310458000
20221029519,마장SH빌 외 2개단지 놀이터바닥재 교체공사,143341000,3,130310000,87.745,125771900
20221029520,북방면 구만리 구석말 배수로 설치공사,27633000,3,25120909,87.745,
20221029521,여수봉산초등학교 학교숲생태놀이터 조성 공사,104466000,3,94969091,87.745,92020000
20221029523,경산자인학교 스프링클러설치 전기공사,109648000,3,99680000,87.745,95791830
20221029532,내내어악당 조성사업 소방공사 견적제출 안내공고,44227000,3,40206364,87.745,39190628
20221029534,성북피해장애인쉼터 남녀구분 실내구조 공사,87957000,3,79952126,87.745,77347240
20221029538,삼성중학교 운동장 우레탄트랙 조성공사,283428000,3,257661819,87.745,251032900
20221029541,삼근초등학교옥방분교장 외부환경 개선공사 수의 견적 제출 안내 공고,108262000,3,98420000,87.745,94492731
20221029552,(가칭)운정2중 교사신축 통신공사,682305000,3,620277273,87.745,598303494
20221029557,대덕초등학교 급식소 증축 소방공사 수의견적 제출 안내 공고,13880000,3,12618182,87.745,12220620
20221029562,상리천 등 2개소 법면 및 하상 정리공사,164253000,3,149320909,87.745,143283410
20221029567,양구군 가뭄취약지역 지하수개발공사,79926000,2,72660000,87.745,70184379
20221029570,[학교집행대행]명호초등학교 교실출입문 개체공사 수의견적 제출 안내 공고,63625000,3,57840909,87.745,
20221029573,소액수의 견적제출 공고_2022년 금원산생태수목원 증식온실 설치공사(건축),122821000,3,111655454,87.745,108007500
20221029578,신월3통 상진마을 배수로 설치공사,29390000,3,26718180,87.745,25845000
20221029581,세종청사 옥상정원 긴풀베기 공사,17389900,2,15809000,0,15255800
20221029584,보령시 고대도마을 LPG배관망 구축사업 시설공사,596268000,3,554857273,0,522525340
20221029589,수의과대학 등 10개동 방수공사,175171000,2,161800000,0,153379350
20221029593,충남대학교 중앙도서관 PVC창호 설치공사,123818000,2,114370000,0,108753720
20221029594,미동소하천 법면 및 하상 정리공사,69319000,3,63017272,87.745,60721700
20221029603,쌍봉동주민센터 사무실 증축 공사(건축),51513000,3,46830000,87.745,
20221029612,경기도 먹거리광장 조성 전기공사,264286000,3,240260000,87.745,234222974
20221029614,감문면 대양리 일반하천 개보수사업,61400000,3,55818182,87.745,53579270
20221029616,동안청소년수련관 소방설비 교체공사,56100000,3,51000000,87.745,48812194
20221029620,관동 아랫들 농로 확포장공사,34850000,3,31681820,87.745,30356900
20221029632,경기도청 신청사 지하주차장 과속방지턱 설치공사,99957000,3,90870000,87.745,88421000
20221029633,상북면소재지도시계획도로(중1-41호선)확포장공사,35340000,3,32127273,87.745,31212290
20221029634,봉산면 광천리 광동천 정비공사,29810000,3,27100000,87.745,26395800
20221029640,봉암유원지 수세식 화장실 설치 사업,78100000,3,71000000,87.745,68577500
20221029642,하남종합운동장 시설개선공사,269077000,3,244615455,87.745,235669860
20221029649,봉산면 상금리 금화소하천 정비공사,64300000,3,58454546,87.745,56256300
20221029652,영주우체국 흡수식냉온수기 교체에 따른 부대공사,53455400,2,48595818,87.745,47396093
20221029654,2022년 도서민 편의시설 확충사업(토목),133100000,3,121000000,87.745,116820394
20221029656,양산경찰서 옹벽부 노후 벽화 정비 사업,49486000,3,44987273,87.745,43216020
20221029657,대전법동초 등 2교(대전신평초) 냉난방개선 기계설비공사,28545000,3,25950000,87.745,24714013
20221029662,2022 신매대교 신축이음 설치공사,30140000,3,27400000,87.745,26284687
20221029668,국도21호선 화산2교 교면포장 보수공사,381279000,2,333354546,0,336604600
20221029679,남강천 지방하천 준설사업(월명지구),43000000,3,39090910,87.745,37987000
20221029680,옥곡중 다목적구장 보수공사 소액수의 견적제출 안내공고,44825000,3,40750000,87.745,39899629
20221029683,어린이보호구역(상대초등학교) 노란신호등 정비공사,29100000,3,26454546,87.745,25744730
20221029684,평창 지역특화 임대형 스마트팜(A동) 및 교육실증팜 건축공사,5222941000,2,4748128182,86.745,4761349300
20221029686,국도17호선 여수 월평교 시설물 보수공사,920923000,2,852970000,0,811144224
20221029688,온양 내광 물청골 구거정비공사,34000000,3,30909091,87.745,29870200
20221029692,사노동 공설묘지사거리 오수관 신설공사,152185000,3,138350000,87.745,134752365
20221029695,2022년 하반기 재해예방사업,70516000,3,64105454,87.745,62347680
20221029697,윤공단 입구 벽면(옹벽) 타일공사,53233000,3,48394000,87.745,46968400
20221029698,지례면 거물리(거무실) 배수로 이전공사,41900000,3,38090909,87.745,37190639
20221029699,"환경교육시설 조성공사(건축,조경,기계)",603601040,3,548728220,87.745,525316000
20221029702,귀골소하천(읍남4리) 정비사업,58000000,3,52727273,87.745,50605324
20221029704,공주대학교 천안캠퍼스 보행환경 개선공사(주공종:포장공사),137050000,2,124590910,87.745,120751774
20221029706,상월면 한천3리 기계화경작로 확포장공사,122620000,3,111472727,87.745,107939690
20221029709,하탄지리 배수로 정비공사,31110000,3,28281819,87.745,27143950
20221029716,성창여자고등학교 진입로 포장공사,86322000,3,78474545,87.745,75525420
20221029719,백운면 애련2리 게비온옹벽 정비공사,40000000,3,36363636,87.745,34936000
20221029720,본관 2층 심폐기계중환자실(CPICU) 이전공사(건축),551849019,2,511714546,87.745,494790870
20221029726,가락119안전센터 및 강남농수산물검사소 합동청사 건립 전기공사(장기),1221284000,3,1110258182,86.745,1069467930
20221029728,고성교육지원청 청사 보수 전기공사 수의계약 안내 공고,28050000,3,25500000,87.745,24653268
20221029733,환호공원 내 등산로 정비공사,89473000,3,81339091,87.745,78784500
20221029739,2022년 하반기 공지천 비점오염 저감시설 준설공사,99628000,3,90570909,87.745,88297905
20221029743,교직원 아파트 부지 내 콘크리트 바닥면 포장 공사 소액수의 안내 공고,16000000,2,14545455,87.745,13964800
20221029745,태백동 진해대로 일원 보행환경 정비공사,48000000,3,43636363,87.745,41956600
20221029746,신제주초 급식소 철거 및 교실 증축공사(계속비) 입찰 공고(긴급),2364728000,3,2149752727,86.745,2045985900
20221029747,2022년 산불예방 숲가꾸기사업(송정지구),89509000,3,81371819,87.745,78383000
20221029751,석골소하천(금음1리) 제방 정비공사,90700000,3,82454546,87.745,79755110
20221029755,온양 진동마을 농로정비공사,31060000,3,28236364,87.745,27168020
20221029757,소액수의 견적제출 안내 공고(원곡면 반제리 입암마을 배수로 설치공사),28762000,3,26147273,87.745,25132600
20221029758,원주 KSRS 신규지진 관측동 신축 공사,121200000,2,116007304,87.745,107278200
20221029759,경산시 소각시설 비산재 이송 콘베이어 보수 공사,54898000,3,49907527,87.745,48133000
20221029761,2022년 기흥구 도로구조물 표지판 설치 연간단가공사,300000000,3,272727273,87.745,264035100
20221029762,인천체육고등학교 수영장 천정 보수공사(계속비),807367000,3,733970000,87.745,706406000
20221029765,2022년 산불예방 숲가꾸기사업(위천웅양지구),43933000,3,39939091,87.745,38296000
20221029772,공주대학교 예산캠퍼스 안전인프라 구축공사(주공종:조경시설물설치공사업),219200000,2,199272728,87.745,190822960
20221029773,왕암초등학교 문화플랫폼 조성사업(야외공간),436390000,3,396718182,87.745,380340070
20221029776,BN1정거장 주변 전기맨홀 설치 공사,137760000,3,125236364,87.745,129484000
20221029777,화개산 관광자원화 안전시설 설치사업,729410000,3,663100000,87.745,639407900
20221029783,2022년 기흥구 빗물받이 준설 연간단가공사(2차),100000000,3,90909091,87.745,87924270
20221029784,2022년 하반기 도심 비점오염 저감시설 준설공사,61657000,3,56051818,87.745,54645119
20221029786,[남부]배다리근린공원 등 13개소 도장공사,69700000,3,63363637,87.745,61666100
20221029789,동삼2동 본산로 일원 배수설비 정비사업,549630000,3,500250048,87.745,486029100
20221029792,소액수의계약 견적제출 안내공고(미양면 보촌마을 농로 확포장공사),210330000,3,191209091,87.745,184143000
20221029795,화개산 관광자원화 편의시설 비가림 설치공사(1단계),146641000,3,133310000,87.745,129709800
20221029798,이목동 534번지등 5개소 배수로 정비공사,39181000,3,35619091,87.745,34250000
20221029804,원덕읍 호산리 빗물펌프장 설치 전기공사,168171000,3,152882727,87.745,146431880
20221029808,2022년 기흥구 하천시설물(철물) 유지보수 연간단가공사(2차분),68000000,3,61818182,87.745,59503770
20221029813,부달소하천(선구2리) 정비공사,90800000,3,82545455,87.745,80339000
20221029814,서생 마근마을 용수로 정비공사,24770000,3,22518182,87.745,21771168
20221029815,2022년 만석공원 수생식물 정비공사 2차(단가계약),906000,3,30000000,87.745,789108
20221029817,광영고등학교 옹벽 보수공사 소액수의 견적제출 안내공고,187800000,3,170727272,87.745,163610500
20221029819,어업지도선(경남바다호) 제1종 중간검사 대비 수리공사,21340000,3,19400000,87.745,18750000
20221029821,대전철도차량정비단 제천 물류차량정비부 도장장 외 2개소 조명등 개량공사,37829000,2,34390000,87.745,
20221029823,2022년 하반기 장안구 어린이공원 수목 정비공사(단가계약),26812000,3,31500000,87.745,23380700
20221029825,고성군 농업인 전문교육관 증축(별동) 부대 토목공사,80297000,3,72980909,87.745,70545240
20221029828,광양가야초 조리실 환기시설 보수공사 소액수의 견적제출 안내공고,81532000,3,74120000,87.745,71310896
20221029830,두원 석촌 배수로 정비공사,35820000,3,32563637,87.745,30977318
20221029834,봉산마을 스마트온실 및 농장 조성사업 건축공사,1823631000,3,1657846364,86.745,1609281000
20221029835,춘천소년원 재건축 공사,14685906000,2,13273834546,0,12040366690
20221029840,대견마을 외 3개소 교통신호기 개선공사,54100000,3,49181818,87.745,47507927
20221029841,스마트 과학영농실증시범포 건축공사 수의견적 공고(긴급),177392000,3,161265455,87.745,154974300
20221029842,공주대학교 옥룡캠퍼스 천장재 교체공사,75383000,2,68530000,87.745,66391300
20221029844,산불피해 나곡소각장 관리동 시설물 복구공사(건축),100463000,3,91330000,87.745,87817000
20221029848,2022년 생활안전 CCTV 설치 공사,226646370,3,206042155,87.745,202373500
20221029852,수다마을 앞 외 1개소 교통시설물 교체공사,73200000,3,66545455,87.745,64519645
20221029859,송산1호 수변공원 조성사업 전기공사,68928000,3,62661818,87.745,60902006
20221029865,공주대학교 옥룡캠퍼스 예술관 석면해체공사,77187000,2,70170000,87.745,67260683
20221029866,염리초 본관 출입문 및 중연창 교체공사,406550000,3,369590909,87.745,358234000
20221029868,장안읍 좌천리 516-37번지 일원 도로정비공사,61120000,3,55563636,87.745,53815460
20221029869,CCTV통합관제센터 확장공사(통신),314300000,3,285735584,87.745,278613874
20221029871,2022년 기흥구 하천변 수목전정 및 덩굴제거 공사(신갈천수계),49990000,3,45445455,87.745,44241524
20221029873,진성 진동지구 배수로 외 1개소 정비공사,31330000,3,28481819,87.745,27758000
20221029876,양구 어도 개보수사업 토목공사,79450000,2,72227273,87.745,69433850
20221029878,서현초 교사동 석면해체제거공사,355443000,3,323130000,87.745,317242900
20221029880,지방하천(매화천) 준설공사,130000000,3,118181819,87.745,113992759
20221029882,2022년 기흥구 하천변 수목전정 및 덩굴제거 공사(탄천수계),49910000,3,45371945,87.745,43475500
20221029883,향성사지 삼층석탑 보존처리공사,45514000,3,41376363,87.745,40348000
20221029884,진안교육지원청사 내진보강 공사,316413000,3,287648182,87.745,276375379
20221029886,배나무샘골 마을역사관 리모델링 건축공사,160985000,3,146350000,87.745,141111240
20221029890,생활자원처리장 폐기물 계량 설비 유지보수 공사,13008600,3,11826000,87.745,
20221029892,신안면 농촌중심지활성화사업 지장건축물 석면해체 공사,76890000,2,69900000,87.745,68050000
20221029894,소로 문산1-6호선 도시계획도로 개설공사 지정폐기물 철거공사,39840000,3,36218182,87.745,34933768
20221029895,2022 어린이 보호구역 쏠라형 스피드디스플레이 구매 설치,320000000,3,290909091,87.745,
20221029901,달창저수지 수변관광 자원화사업,739280000,3,672072728,87.745,645639152
20221029902,영천일반산업단지(채신공단) 생활용수가압장 증설공사(전기 및 계측제어),28070000,3,25518180,87.745,24436628
20221029905,무곡진입로 확포장공사,34210000,3,31100000,87.745,30178800
20221029908,환호공원 주차장 정비공사,105900000,3,96272728,87.745,93030920
20221029909,울진군 다함께돌봄센터 2호점 리모델링공사(건축),53691000,3,48810000,87.745,46803500
20221029910,광양읍 서산 희양정 전통정자 신축공사(별도재무관),310816000,3,282560000,87.745,
20221029913,생명1호관 석면 해체제거공사,109703000,2,99730000,87.745,96398290
20221029916,음식물처리장 음식물 저장호퍼덮개 수선공사,69828000,3,63480000,87.745,61745120
20221029919,삼랑진 임천경로당 개보수공사(건축),148820000,3,135290909,87.745,129419400
20221029921,기장시장 주변 보도정비공사,72470000,3,65881818,87.745,63071000
20221029922,조양로(소야교~청대사거리) 일원 보도정비공사,28151000,3,25591818,87.745,24447266
20221029927,2022년 부산진성 성벽 보수공사,300399690,3,273090627,87.745,268693000
20221029929,무학송로 일원 가로등 설치공사,59090000,3,53718182,87.745,51969500
20221029930,첨단도시 정보통신 인프라 확대 구축을 위한 정보통신공사,197119000,3,179199090,87.745,176162990
20221029931,(긴급)경북선 용궁-개포간 72.100km 외 20개소 방호울타리 설치공사,965514000,2,877740000,87.745,
20221029933,무곡안길 위험도로 확장공사,36520000,3,33200000,87.745,31860000
20221029934,2022년 도로포장 정비공사 연간단가 3차(비산관양),80630000,3,73300000,87.745,71173900
20221029935,2022년 미세먼지 차단숲 추가 조성공사(어연한산일반산업단지),268860000,3,244418182,87.745,236301000
20221029936,랜드마크시티 공원녹지 정비공사,169587000,3,154170000,87.745,147544200
20221029941,대창면 운천리(임하길) 급수관로 부설공사,143360000,3,130327270,87.745,124844401
20221029942,구룡면 기초생활거점조성사업 통신공사,36993000,2,33630000,87.745,32829440
20221029944,용연저수지 둘레길 조성공사,38337000,3,34851819,87.745,
20221029951,2022년 도로포장 정비공사 연간단가 3차(호계평촌),80630000,3,73300000,87.745,70497423
20221029957,군북 중암지구 도시재생 예비사업 리모델링,310783000,3,282530000,87.745,273319000
20221029958,"대부도 에너지팜 건립공사(건축,기계)",1173470000,3,1066790909,86.745,1033125000
20221029961,문암초 주차장 (신설) 조성 포장 공사,39800000,3,36181819,87.745,34974480
20221029962,수도권철도차량정비단 정비고 천정 누수개소 보수 및 기타공사,617397000,2,561270000,87.745,
20221029969,★전기철도분야 전문기술자 보유★2022년 부산경남본부 수동단로기 안전작업대 설치공사,45998000,2,41816364,87.745,
20221029973,신계마을 공공하수처리시설 설치사업,6106300000,3,5551181818,85.495,5285037700
20221029981,불당2공원 유아숲 보완공사,93353000,3,84866364,87.745,84085500
20221029983,용동지구 가뭄극복 농업용수개발사업,63946000,2,58132728,87.745,56470800
20221029989,의평마을 소규모급수시설 개량사업 소액 수의계약 견적제출 안내공고,256938000,3,233580000,87.745,227228000
20221029990,관산 지정1지구(2공구) 흙수로 구조물화사업,31700000,3,28818182,87.745,27991000
20221029991,구룡면 기초생활거점조성사업 소방공사,30492000,2,27720000,87.745,27000830
20221029997,소액수의 견적제출 안내공고[구산면 마전리 566번지 일원 농로확포장공사],77660000,3,70600000,87.745,68673130
20221030002,환경교육시설 조성 공사 (전기),109725000,3,99750000,87.745,96063510
20221030005,(긴급)경북선 예천-어등간 91.800KM부근 외 15개소 방호울타리 설치공사,1076493000,2,978630000,87.745,
20221030008,햇빛마을 주간보호센터 기능보강사업 건축공사,38104000,3,34640000,87.745,33550940
20221030009,지방하천(우산천 우산리) 유지관리사업,71812000,3,65283636,87.745,63404753
20221030010,소액수의 견적제출 안내공고[해안대로 교통체계 및 보행환경 개선사업(전기)],117403000,3,106730000,87.745,102459804
20221030018,햇빛마을 주간보호센터 기능보강사업 소방공사,36641000,3,33310000,87.745,32149840
20221030021,2022년 남악로 노후 아스팔트도로 보수공사,34456000,3,31323636,87.745,30220600
20221030023,용동초 교사동 석면해체제거공사,166924000,3,151749090,87.745,145607840
20221030025,구암사거리 교통신호기 정비공사,113795000,3,103450000,87.745,100402800
20221030030,우이신설선 본선환기구 양방향전기집진기 전기공사,116490000,3,116490000,87.745,102192370
20221030031,김해삼문고등학교 모듈러교실 설치 전기공사 수의계약 안내 공고,76186000,3,69260000,87.745,66232252
20221030035,석북마을 어린이 놀이터 조성사업,69858000,3,63507273,87.745,61221200
20221030038,2022년 신시도 대각산 전망대 보수공사,54197000,3,49270000,87.745,47246900
20221030040,청사 리모델링 건축공사,56785000,3,51622727,87.745,49621000
20221030043,송암 리틀야구장 조성사업,344368000,3,313061818,87.745,304049400
20221030047,2022년 하반기 자전거도로 및 안전시설물 유지보수공사(단가계약),38240510,3,62727273,87.745,33607290
20221030049,태학산 치유의 숲 보완공사(데크 등),100882000,3,91710910,87.745,91168000
20221030053,관산읍 하수처리시설 증설사업(총괄 및 1차분),2632700000,3,2393363637,86.745,2343879000
20221030056,밀리터리 테마파크 실외전시무기(공군) 도장공사,41540000,3,37763636,87.745,36319860
20221030061,김해삼계중학교 모듈러교실 제작설치 부대공사 수의계약 안내 공고,201201000,3,182910000,87.745,176248460
20221030064,방학초 석면해체제거공사,349770000,3,317972727,87.745,306048750
20221030065,우이신설선 본선환기구 양방향전기집진기 급수배관 설치공사,206900000,3,206900000,87.745,185174825
20221030066,2022년 3차 시내버스 승강장 보수공사(단가계약),51468450,3,45454546,87.745,45775000
20221030068,관산읍 하수처리시설 증설사업 전기공사(총괄 및 1차분),306159000,3,278326364,87.745,271167130
20221030069,2022 지방하천 유지보수사업(가정천),187349000,3,170317273,87.745,164149540
20221030072,방학초 텍스교체공사,345477000,3,314070000,87.745,304903900
20221030075,김해대청고등학교 모듈러교실 제작설치 부대공사 수의계약 안내 공고,300300000,3,273000000,87.745,274806900
20221030076,맘껏실컷 장연초 학교놀이터 공간조성공사,74993440,3,68175860,87.745,65370011
20221030079,모동 신흥1리 지장소하천 정비공사,66300000,3,60272728,87.745,58031100
20221030081,국도2호선 무안 삼향 목포3교-영암 삼호 백야교차로 차선도색공사,267300000,2,243000000,87.745,234459996
20221030084,국도77호선 송현교차로+0.5km~송현교차로+1.9km 현장재생 등 5개소 포장도 보수공사,295000000,2,268181819,87.745,260675065
20221030085,병천처리구역(북면)하수관로 정비사업 전기공사,234311000,3,213010000,87.745,207345712
20221030086,2022 지방하천 유지보수사업(팔미천),181370000,3,164881818,87.745,160034310
20221030087,화서 상곡1리 세천 응급정비공사,89900000,3,81727273,87.745,77675800
20221030091,논산 거점세척소독시설 폐수처리시설 설치공사,68130000,3,61936364,87.745,59360000
20221030092,2022년 상반기 소나무재선충병 피해목제거사업 12구역(3회),119123000,3,108293637,87.745,104415030
20221030094,외서 개곡 세천정비 추가공사,100800000,3,91636364,87.745,87588100
20221030095,2022~2023년 화성시 동부권 포장도 보수 및 제설작업(단가계약),700000000,3,636363637,87.745,623575451
20221030096,제설기지 및 도로유지보수 현장사무실 이전 전기공사,86781000,3,78891819,87.745,75833590
20221030097,2022년 산불예방 숲가꾸기사업 (진교고전),114309000,3,103917273,87.745,100441030
20221030098,2022년 산불예방 숲가꾸기사업 (청암횡천옥종지구),104439000,3,94944546,87.745,92167500
20221030102,제설기지 및 도로유지보수 현장사무실 이전 통신공사,42531000,3,38664546,87.745,37676315
20221030104,하빈1구 용배수로 정비공사,41250000,3,37500000,87.745,36106900
20221030105,화북 용유소하천 정비공사,32300000,3,29363637,87.745,28283000
20221030107,성북천 외 1개소 소하천 시설물 정비사업,89000000,3,80909091,87.745,77760059
20221030113,화남 동관2리 세천정비공사,34900000,3,31727273,87.745,30794586
20221030120,모서 지산1리 세천정비 추가공사,54000000,3,49090909,87.745,47143352
20221030125,도시재생 뉴딜사업(일반근린형) 중심상가거리환경개선사업 중앙로 도로광장조성사업(신호등),40570000,3,36881820,87.745,35411570
20221030131,삽시도리(272) 마을안길 확포장공사[주력: 포장],128899000,3,117180909,87.745,113793000
20221030134,외서 개곡리 소공원 정비사업,30100000,3,27363637,87.745,26411245
20221030136,천안월봉초등학교 외 2교 방화셔터교체 및 기타공사,164409000,3,149462728,87.745,143519600
20221030137,외서 우산1리 세천정비 추가공사,37000000,3,33636364,87.745,32117814
20221030139,천안부대초등학교 외 3교 방화셔터교체 및 기타공사,140744000,3,127949091,87.745,121866542
20221030142,이안 안용리 절골천 낙차공 정비공사,29100000,3,26454546,87.745,25535383
20221030145,금성하1리마을만들기(자율개발)사업,123220000,3,112018182,87.745,108585200
20221030146,문경중학교 외 1교(점촌중앙초) 외벽개선 및 기타공사,214258000,3,194780000,87.745,187303000
20221030149,원평하수처리장 탈수케익 이송 라인 교체공사,40200000,3,36545455,87.745,35080800
20221030155,2022년 하반기 어린이보호구역 개선공사,95800000,3,87090909,87.745,84684000
